NELEC	22
ENUC	56.638886
NBASIS	16
HF_ENERGY	-182.720070
ENERGIES
-20.289260
-20.226033
-11.165629
-1.363800
-1.284511
-0.716272
-0.538476
-0.531647
-0.474379
-0.344139
-0.329415
0.344804
0.612571
0.804736
1.015301
1000000.539645

OEI
-36.125629	
0.000062	-36.036508	
-0.000148	0.003796	-24.003581	
-0.412670	-0.318331	-0.147888	-11.597152	
0.363841	-0.414694	-0.065735	-0.191653	-11.443231	
0.106272	0.183311	-0.162959	-0.564289	0.399811	-10.270924	
0.012138	0.014539	-0.010903	-0.002460	-0.027287	-0.021568	-10.342208	
-0.091694	0.278707	-0.049400	-0.090448	-0.388415	0.045334	-0.005290	-10.557129	
0.220658	0.101678	-0.042266	0.038787	-0.455847	-0.369324	0.004866	0.008752	-10.305450	
0.001261	0.000947	0.000003	0.009425	-0.010211	-0.004918	-0.227279	0.006831	0.020889	-10.666381	
0.016491	-0.012186	0.033942	-0.162393	0.259528	-0.078630	-0.011655	0.002591	0.007835	0.003246	-10.747229	
0.002678	-0.000347	0.004523	0.003998	-0.002254	-0.012227	-0.565888	0.016241	0.042292	0.235512	0.009307	-10.001139	
-0.300691	-0.038245	0.078911	-0.918743	0.681114	1.192987	-0.069481	0.023627	-1.132784	-0.018386	0.034503	-0.019067	-8.556562	
0.062796	0.024469	-0.150798	0.213103	-0.016300	0.775921	-0.035544	-0.188337	-0.601181	-0.009803	0.070418	-0.011239	0.979611	-10.264326	
0.037943	-0.220523	0.115430	-0.343188	-0.765873	0.028321	-0.002378	-0.195924	0.110223	0.003667	0.057458	0.007253	-0.264215	0.159964	-10.390285	
-0.007577	-0.048454	-0.215399	0.267951	0.123438	0.167078	0.020980	0.100553	0.116973	0.000474	-0.088929	-0.008224	-0.258185	0.108204	-0.172399	999991.545847	

OVERLAP
1.000000	
0.248362	1.000000	
0.000000	0.028557	1.000000	
0.025151	0.306362	0.236704	1.000000	
0.000002	0.039483	0.000000	0.000275	1.000000	
0.040039	0.380501	0.000275	0.021460	0.236704	1.000000	
0.011203	0.164835	0.054425	0.477094	0.000307	0.008447	1.000000	
0.000000	0.000000	-0.030741	-0.252158	0.064098	0.439249	-0.182434	1.000000	
0.000000	0.000000	-0.018029	-0.147888	-0.018243	-0.125014	-0.012590	0.000000	1.000000	
0.000000	0.000000	-0.031441	-0.257902	0.002311	0.015836	-0.074896	0.000000	0.000000	1.000000	
0.028158	0.185278	0.000000	0.000000	0.000683	0.031812	-0.354385	-0.029874	-0.115903	-0.202123	1.000000	
0.016514	0.108663	0.000000	0.000000	0.000061	0.002840	0.158516	-0.115903	0.099772	-0.118543	0.000000	1.000000	
0.028799	0.189498	0.000000	0.000000	0.000314	0.014620	0.070991	-0.202123	-0.118543	-0.038979	0.000000	0.000000	1.000000	
-0.064213	-0.318180	-0.000683	-0.031812	0.000000	0.000000	-0.011134	-0.272531	0.141306	-0.017899	-0.042474	-0.004520	-0.023265	1.000000	
0.018276	0.090556	-0.000061	-0.002840	0.000000	0.000000	0.000803	0.141306	0.183748	0.005094	-0.004520	0.007747	-0.002077	0.000000	1.000000	
-0.002315	-0.011471	-0.000314	-0.014620	0.000000	0.000000	-0.002907	-0.017899	0.005094	0.223319	-0.023265	-0.002077	-0.002542	0.000000	0.000000	1.000000	

MOCOEFF
-0.000353	0.004235	-0.994007	-0.027320	0.004193	-0.000164	0.006007	-0.002585	-0.002986	-0.004261	0.000470	-0.003025	-0.003401	0.000222	0.000309	0.000433	
0.000346	0.002681	-0.004127	-0.000499	-0.994184	-0.027037	0.000121	0.009744	-0.007751	-0.004935	-0.000430	0.000159	0.000027	0.006056	-0.001765	0.000185	
-0.997139	-0.012206	-0.000178	0.004292	0.000572	0.005435	0.001500	-0.010567	0.018626	0.016325	0.002009	0.000453	0.001195	-0.001030	0.000114	-0.000245	
-0.112580	0.219501	-0.173878	0.613655	-0.133938	0.455887	0.090872	0.068725	-0.116613	-0.107158	0.015755	0.071312	0.085994	-0.119965	0.028217	-0.012344	
-0.050141	0.115001	0.151507	-0.544776	-0.176464	0.611850	-0.102621	0.204323	0.001280	0.072018	0.034521	-0.060909	-0.056328	-0.124079	0.052615	0.012671	
-0.121408	0.411595	0.032216	-0.145725	0.073239	-0.330644	-0.363783	-0.129101	-0.125357	-0.198402	0.501469	0.021853	0.188402	-0.170887	-0.043027	-0.112549	
-0.007815	0.023846	0.005110	-0.026034	0.005408	-0.027298	0.017743	-0.114109	-0.382074	0.340096	-0.144306	-0.429651	0.409150	-0.120076	-0.270018	0.248227	
-0.046190	0.134817	-0.032228	0.169481	0.103960	-0.546853	0.033647	0.407791	-0.014045	0.104237	-0.086611	-0.200447	-0.281457	-0.551508	0.266340	0.086284	
-0.045277	0.106984	0.094592	-0.484938	0.034337	-0.179974	0.347024	0.070727	-0.099932	-0.129952	-0.313042	0.491634	0.404835	-0.307551	-0.035704	-0.184988	
-0.000173	0.004665	0.000698	-0.005463	0.000297	-0.001574	0.007274	0.063750	0.205240	-0.183537	-0.161053	-0.551167	0.456610	0.142095	0.425163	-0.424038	
0.017128	-0.138102	-0.000077	0.003157	-0.000101	0.012074	-0.024258	0.016507	-0.090846	-0.107322	0.111844	0.212951	0.311558	0.121667	0.624550	0.694229	
0.001971	-0.007094	0.000988	-0.007151	-0.000008	-0.001406	0.012569	0.203853	0.611626	-0.559149	-0.070340	-0.251771	0.223021	-0.161621	-0.522153	0.475305	
0.077910	-0.435508	-0.130914	0.876451	-0.023677	0.147881	-1.040831	0.120778	0.217947	0.278709	-0.425206	0.418312	0.362797	-0.215348	-0.053833	-0.132585	
-0.134441	0.770292	0.051871	-0.340781	0.016121	-0.087426	-0.534422	-0.455780	-0.375653	-0.592560	-0.876078	-0.123619	-0.437215	0.143108	0.122409	0.192622	
0.117672	-0.832584	0.016570	-0.132227	-0.121425	0.941134	0.072252	-1.123880	0.231963	-0.142689	0.102315	-0.162251	-0.148659	-0.922881	0.276820	-0.015270	
-0.117784	0.542251	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.323595	0.592177	0.518102	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	

ERI
0 0 0 0 4.7435577
1 0 0 0 0.0187712
1 0 1 0 0.0001578
1 0 1 1 -0.0189262
1 1 0 0 0.2409436
1 1 1 0 -0.0189262
1 1 1 1 4.7442508
2 0 0 0 0.0001528
2 0 1 0 0.0000005
2 0 1 1 0.0000223
2 0 2 0 0.0000006
2 0 2 1 0.0000005
2 0 2 2 0.0005082
2 1 0 0 0.0000421
2 1 1 0 0.0000085
2 1 1 1 -0.0019923
2 1 2 0 0.0000005
2 1 2 1 0.0000036
2 1 2 2 0.0004509
2 2 0 0 0.4008997
2 2 1 0 -0.0001876
2 2 1 1 0.4482084
2 2 2 0 0.0005082
2 2 2 1 0.0004509
2 2 2 2 3.5261816
3 0 0 0 0.3113274
3 0 1 0 0.0013010
3 0 1 1 -0.0011831
3 0 2 0 0.0000316
3 0 2 1 0.0000002
3 0 2 2 -0.0007654
3 0 3 0 0.0325665
3 0 3 1 0.0000524
3 0 3 2 0.0000013
3 0 3 3 0.0050951
3 1 0 0 0.0008708
3 1 1 0 -0.0010082
3 1 1 1 0.2403217
3 1 2 0 0.0000005
3 1 2 1 -0.0001152
3 1 2 2 -0.0014246
3 1 3 0 0.0000524
3 1 3 1 0.0196120
3 1 3 2 -0.0000052
3 1 3 3 0.0016009
3 2 0 0 -0.0012052
3 2 1 0 0.0000094
3 2 1 1 -0.0033452
3 2 2 0 0.0000477
3 2 2 1 0.0000556
3 2 2 2 0.1532269
3 2 3 0 0.0000013
3 2 3 1 -0.0000052
3 2 3 2 0.0114064
3 2 3 3 -0.0016627
3 3 0 0 0.7025778
3 3 1 0 0.0006714
3 3 1 1 0.5419569
3 3 2 0 -0.0000365
3 3 2 1 -0.0000831
3 3 2 2 0.5375639
3 3 3 0 0.0050951
3 3 3 1 0.0016009
3 3 3 2 -0.0016627
3 3 3 3 0.5371235
4 0 0 0 -0.2709296
4 0 1 0 -0.0011222
4 0 1 1 -0.0014146
4 0 2 0 -0.0000252
4 0 2 1 0.0000010
4 0 2 2 0.0003051
4 0 3 0 -0.0283029
4 0 3 1 -0.0002270
4 0 3 2 -0.0000067
4 0 3 3 -0.0047272
4 0 4 0 0.0246805
4 0 4 1 -0.0000400
4 0 4 2 0.0000178
4 0 4 3 0.0039809
4 0 4 4 -0.0035155
4 1 0 0 -0.0013067
4 1 1 0 -0.0013343
4 1 1 1 0.3157676
4 1 2 0 0.0000000
4 1 2 1 -0.0001515
4 1 2 2 -0.0016823
4 1 3 0 -0.0002252
4 1 3 1 0.0256986
4 1 3 2 0.0000086
4 1 3 3 0.0024181
4 1 4 0 -0.0000400
4 1 4 1 0.0337519
4 1 4 2 0.0000496
4 1 4 3 0.0036512
4 1 4 4 0.0046768
4 2 0 0 0.0035333
4 2 1 0 0.0000410
4 2 1 1 -0.0062263
4 2 2 0 -0.0000001
4 2 2 1 0.0000371
4 2 2 2 0.0679520
4 2 3 0 -0.0000286
4 2 3 1 0.0000259
4 2 3 2 0.0049020
4 2 3 3 0.0003658
4 2 4 0 0.0000178
4 2 4 1 0.0000496
4 2 4 2 0.0039909
4 2 4 3 -0.0054837
4 2 4 4 -0.0025152
4 3 0 0 -0.3556831
4 3 1 0 -0.0029801
4 3 1 1 0.3565252
4 3 2 0 0.0000403
4 3 2 1 -0.0001621
4 3 2 2 0.0680073
4 3 3 0 -0.0047232
4 3 3 1 0.0028279
4 3 3 2 -0.0007988
4 3 3 3 -0.0309211
4 3 4 0 0.0039809
4 3 4 1 0.0036512
4 3 4 2 -0.0054837
4 3 4 3 0.2180066
4 3 4 4 0.0501287
4 4 0 0 0.5727691
4 4 1 0 -0.0005258
4 4 1 1 0.6978381
4 4 2 0 -0.0000021
4 4 2 1 -0.0001265
4 4 2 2 0.5073717
4 4 3 0 0.0039389
4 4 3 1 0.0034058
4 4 3 2 -0.0013134
4 4 3 3 0.5069372
4 4 4 0 -0.0035155
4 4 4 1 0.0046768
4 4 4 2 -0.0025152
4 4 4 3 0.0501287
4 4 4 4 0.5255138
5 0 0 0 -0.0572136
5 0 1 0 -0.0002351
5 0 1 1 -0.0014717
5 0 2 0 0.0000126
5 0 2 1 -0.0000000
5 0 2 2 -0.0045996
5 0 3 0 -0.0051115
5 0 3 1 0.0000203
5 0 3 2 0.0000791
5 0 3 3 -0.0047809
5 0 4 0 0.0053284
5 0 4 1 0.0000827
5 0 4 2 -0.0000868
5 0 4 3 0.0004889
5 0 4 4 -0.0016989
5 0 5 0 0.0098014
5 0 5 1 0.0000177
5 0 5 2 0.0001278
5 0 5 3 -0.0109358
5 0 5 4 0.0088585
5 0 5 5 0.0015615
5 1 0 0 -0.0009820
5 1 1 0 0.0005427
5 1 1 1 -0.1303917
5 1 2 0 -0.0000003
5 1 2 1 0.0000561
5 1 2 2 -0.0022227
5 1 3 0 0.0000247
5 1 3 1 -0.0097572
5 1 3 2 0.0000352
5 1 3 3 -0.0035555
5 1 4 0 0.0000730
5 1 4 1 -0.0131384
5 1 4 2 0.0000503
5 1 4 3 -0.0031095
5 1 4 4 -0.0043979
5 1 5 0 0.0000177
5 1 5 1 0.0069718
5 1 5 2 -0.0000074
5 1 5 3 -0.0005142
5 1 5 4 -0.0002008
5 1 5 5 -0.0004231
5 2 0 0 -0.0045220
5 2 1 0 -0.0000261
5 2 1 1 0.0017615
5 2 2 0 0.0000636
5 2 2 1 0.0000291
5 2 2 2 0.1619054
5 2 3 0 0.0000201
5 2 3 1 -0.0000202
5 2 3 2 0.0118357
5 2 3 3 -0.0014836
5 2 4 0 -0.0000139
5 2 4 1 -0.0000305
5 2 4 2 0.0035682
5 2 4 3 0.0040273
5 2 4 4 0.0009745
5 2 5 0 0.0001278
5 2 5 1 -0.0000074
5 2 5 2 0.0136613
5 2 5 3 -0.0012393
5 2 5 4 0.0005722
5 2 5 5 -0.0027567
5 3 0 0 0.0021622
5 3 1 0 0.0001606
5 3 1 1 -0.0347277
5 3 2 0 -0.0000319
5 3 2 1 0.0000248
5 3 2 2 0.1517357
5 3 3 0 -0.0018343
5 3 3 1 -0.0018680
5 3 3 2 -0.0003562
5 3 3 3 0.0483864
5 3 4 0 0.0004981
5 3 4 1 -0.0022625
5 3 4 2 0.0021668
5 3 4 3 0.0036121
5 3 4 4 0.0150521
5 3 5 0 -0.0109358
5 3 5 1 -0.0005142
5 3 5 2 -0.0012393
5 3 5 3 0.0913051
5 3 5 4 -0.0441934
5 3 5 5 0.0135554
5 4 0 0 0.0825671
5 4 1 0 0.0009479
5 4 1 1 -0.1439128
5 4 2 0 0.0000077
5 4 2 1 0.0000384
5 4 2 2 -0.0386252
5 4 3 0 0.0018819
5 4 3 1 -0.0024518
5 4 3 2 0.0003390
5 4 3 3 -0.0073948
5 4 4 0 -0.0006397
5 4 4 1 -0.0028119
5 4 4 2 -0.0005999
5 4 4 3 -0.0586305
5 4 4 4 -0.0209858
5 4 5 0 0.0088585
5 4 5 1 -0.0002008
5 4 5 2 0.0005722
5 4 5 3 -0.0441934
5 4 5 4 0.0675323
5 4 5 5 0.0332527
5 5 0 0 0.7128015
5 5 1 0 0.0013988
5 5 1 1 0.3777189
5 5 2 0 -0.0000437
5 5 2 1 -0.0000101
5 5 2 2 0.4965325
5 5 3 0 0.0030429
5 5 3 1 0.0013221
5 5 3 2 -0.0001187
5 5 3 3 0.4957930
5 5 4 0 -0.0023602
5 5 4 1 0.0016863
5 5 4 2 0.0038462
5 5 4 3 -0.1089632
5 5 4 4 0.4453491
5 5 5 0 0.0015615
5 5 5 1 -0.0004231
5 5 5 2 -0.0027567
5 5 5 3 0.0135554
5 5 5 4 0.0332527
5 5 5 5 0.5401712
6 0 0 0 -0.0090889
6 0 1 0 -0.0000378
6 0 1 1 0.0000236
6 0 2 0 -0.0000010
6 0 2 1 -0.0000001
6 0 2 2 -0.0001418
6 0 3 0 -0.0008736
6 0 3 1 -0.0000009
6 0 3 2 -0.0000006
6 0 3 3 -0.0003686
6 0 4 0 0.0007591
6 0 4 1 0.0000070
6 0 4 2 -0.0000044
6 0 4 3 0.0003073
